image_path,label_name,pred_name,y_true,y_pred,correct,pred_confidence
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\025562_2026_04_22_tray_150\025620_2026_04_22_tray.jpg,tray,tray,6,6,1,0.9999995231628418
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024812_2026_04_21_tray_150\024928_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999994039535522
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018812_2026_04_02_monazite-bra_150\018846_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999953508377075
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020312_2026_04_07_feldspar_150\020332_2026_04_07_feldspar.jpg,feldspar,feldspar,0,0,1,0.9999805688858032
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023762_2026_04_15_nephe_150\023817_2026_04_15_nephe.jpg,nephe,nephe,3,3,1,0.9997987151145935
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020612_2026_04_07_feldspar_150\020705_2026_04_07_feldspar.jpg,feldspar,feldspar,0,0,1,0.9994643330574036
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019712_2026_04_03_rutile_150\019775_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9999765157699585
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018662_2026_04_02_monazite-bra_150\018727_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999959468841553
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023462_2026_04_14_nephe_150\023570_2026_04_14_nephe.jpg,nephe,nephe,3,3,1,0.9947373270988464
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020912_2026_04_08_feldspar_150\020961_2026_04_08_feldspar.jpg,feldspar,feldspar,0,0,1,0.9998313188552856
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024662_2026_04_21_tray_150\024757_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999982118606567
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019712_2026_04_03_rutile_150\019800_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9971898198127747
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023912_2026_04_15_garnet_150\024057_2026_04_15_garnet.jpg,garnet,garnet,1,1,1,0.9999902248382568
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021662_2026_04_09_quartz_150\021770_2026_04_09_quartz.jpg,quartz,quartz,4,4,1,0.9998931884765625
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023762_2026_04_15_nephe_150\023841_2026_04_15_nephe.jpg,nephe,nephe,3,3,1,0.9998733997344971
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024062_2026_04_15_garnet_150\024143_2026_04_15_garnet.jpg,garnet,garnet,1,1,1,0.9999935626983643
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018812_2026_04_02_monazite-bra_150\018817_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999240636825562
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024662_2026_04_21_tray_150\024723_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999998807907104
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019262_2026_04_03_rutile_150\019272_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9999877214431763
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023012_2026_04_14_nephe_150\023136_2026_04_14_nephe.jpg,nephe,nephe,3,3,1,0.9246156811714172
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020312_2026_04_07_feldspar_150\020392_2026_04_07_feldspar.jpg,feldspar,feldspar,0,0,1,0.9998646974563599
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022562_2026_04_13_zircon_150\022577_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9999988079071045
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024512_2026_04_16_garnet_150\024565_2026_04_16_garnet.jpg,garnet,garnet,1,1,1,0.9999978542327881
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020312_2026_04_07_feldspar_150\020411_2026_04_07_feldspar.jpg,feldspar,feldspar,0,0,1,0.9809038043022156
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\025112_2026_04_21_tray_150\025142_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999973773956299
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018812_2026_04_02_monazite-bra_150\018868_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.999954104423523
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022862_2026_04_14_zircon_150\022960_2026_04_14_zircon.jpg,zircon,zircon,7,7,1,0.9991378784179688
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022712_2026_04_13_zircon_150\022721_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,1.0
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019412_2026_04_03_rutile_150\019549_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9984604120254517
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018962_2026_04_02_monazite-bra_150\018971_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999957084655762
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\025112_2026_04_21_tray_150\025245_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999988079071045
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019412_2026_04_03_rutile_150\019533_2026_04_03_rutile.jpg,rutile,nephe,5,3,0,0.6001539826393127
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020912_2026_04_08_feldspar_150\020927_2026_04_08_feldspar.jpg,feldspar,feldspar,0,0,1,0.9998949766159058
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023462_2026_04_14_nephe_150\023505_2026_04_14_nephe.jpg,nephe,nephe,3,3,1,0.9998911619186401
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020462_2026_04_07_feldspar_150\020518_2026_04_07_feldspar.jpg,feldspar,feldspar,0,0,1,0.9987130165100098
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023762_2026_04_15_nephe_150\023907_2026_04_15_nephe.jpg,nephe,nephe,3,3,1,0.9046697616577148
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024662_2026_04_21_tray_150\024705_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999988079071045
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024662_2026_04_21_tray_150\024783_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999997615814209
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019262_2026_04_03_rutile_150\019337_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9991915822029114
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023762_2026_04_15_nephe_150\023818_2026_04_15_nephe.jpg,nephe,nephe,3,3,1,0.9999977350234985
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024962_2026_04_21_tray_150\025030_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999996423721313
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022562_2026_04_13_zircon_150\022634_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9999996423721313
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020762_2026_04_08_feldspar_150\020888_2026_04_08_feldspar.jpg,feldspar,feldspar,0,0,1,0.9922024011611938
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021362_2026_04_08_quartz_150\021423_2026_04_08_quartz.jpg,quartz,quartz,4,4,1,0.6801708340644836
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\017762_2026_04_01_rutile_150\017764_2026_04_01_rutile.jpg,rutile,rutile,5,5,1,0.999968409538269
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024062_2026_04_15_garnet_150\024145_2026_04_15_garnet.jpg,garnet,garnet,1,1,1,0.9999055862426758
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020312_2026_04_07_feldspar_150\020352_2026_04_07_feldspar.jpg,feldspar,feldspar,0,0,1,0.9999312162399292
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023762_2026_04_15_nephe_150\023897_2026_04_15_nephe.jpg,nephe,nephe,3,3,1,0.9349860548973083
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023762_2026_04_15_nephe_150\023857_2026_04_15_nephe.jpg,nephe,quartz,3,4,0,0.9877358078956604
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023762_2026_04_15_nephe_150\023852_2026_04_15_nephe.jpg,nephe,nephe,3,3,1,0.9990699887275696
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019712_2026_04_03_rutile_150\019833_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9999864101409912
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020612_2026_04_07_feldspar_150\020706_2026_04_07_feldspar.jpg,feldspar,feldspar,0,0,1,0.8713669776916504
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020912_2026_04_08_feldspar_150\021014_2026_04_08_feldspar.jpg,feldspar,feldspar,0,0,1,0.9994413256645203
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022712_2026_04_13_zircon_150\022760_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9998677968978882
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024512_2026_04_16_garnet_150\024536_2026_04_16_garnet.jpg,garnet,garnet,1,1,1,0.9997498393058777
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018962_2026_04_02_monazite-bra_150\019084_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999717473983765
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021362_2026_04_08_quartz_150\021386_2026_04_08_quartz.jpg,quartz,quartz,4,4,1,0.7211185097694397
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024362_2026_04_16_garnet_150\024421_2026_04_16_garnet.jpg,garnet,garnet,1,1,1,0.9997655749320984
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020312_2026_04_07_feldspar_150\020347_2026_04_07_feldspar.jpg,feldspar,feldspar,0,0,1,0.9998887777328491
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024962_2026_04_21_tray_150\024995_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999991655349731
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023612_2026_04_15_nephe_150\023744_2026_04_15_nephe.jpg,nephe,nephe,3,3,1,0.9832247495651245
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022562_2026_04_13_zircon_150\022661_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9287457466125488
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019712_2026_04_03_rutile_150\019805_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.999988317489624
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020612_2026_04_07_feldspar_150\020703_2026_04_07_feldspar.jpg,feldspar,feldspar,0,0,1,0.9992419481277466
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\025112_2026_04_21_tray_150\025117_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999986886978149
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022412_2026_04_13_zircon_150\022488_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9999982118606567
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023312_2026_04_14_nephe_150\023400_2026_04_14_nephe.jpg,nephe,nephe,3,3,1,0.5776791572570801
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\025562_2026_04_22_tray_150\025636_2026_04_22_tray.jpg,tray,tray,6,6,1,0.9999998807907104
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023012_2026_04_14_nephe_150\023074_2026_04_14_nephe.jpg,nephe,nephe,3,3,1,0.9999004602432251
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022562_2026_04_13_zircon_150\022682_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9999984502792358
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019712_2026_04_03_rutile_150\019776_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9945510029792786
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023312_2026_04_14_nephe_150\023352_2026_04_14_nephe.jpg,nephe,nephe,3,3,1,0.9998575448989868
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021962_2026_04_13_zircon_150\022065_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9997864365577698
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023762_2026_04_15_nephe_150\023863_2026_04_15_nephe.jpg,nephe,nephe,3,3,1,0.9689751863479614
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019412_2026_04_03_rutile_150\019442_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9940001964569092
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\025562_2026_04_22_tray_150\025570_2026_04_22_tray.jpg,tray,tray,6,6,1,0.9999998807907104
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\017762_2026_04_01_rutile_150\017766_2026_04_01_rutile.jpg,rutile,rutile,5,5,1,0.8323318362236023
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020762_2026_04_08_feldspar_150\020776_2026_04_08_feldspar.jpg,feldspar,quartz,0,4,0,0.7337350845336914
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023612_2026_04_15_nephe_150\023634_2026_04_15_nephe.jpg,nephe,nephe,3,3,1,0.9989997744560242
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020462_2026_04_07_feldspar_150\020472_2026_04_07_feldspar.jpg,feldspar,feldspar,0,0,1,0.9985401630401611
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022562_2026_04_13_zircon_150\022590_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9999905824661255
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019712_2026_04_03_rutile_150\019853_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9999903440475464
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\017762_2026_04_01_rutile_150\017851_2026_04_01_rutile.jpg,rutile,rutile,5,5,1,0.999509334564209
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024362_2026_04_16_garnet_150\024383_2026_04_16_garnet.jpg,garnet,garnet,1,1,1,0.9999752044677734
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024812_2026_04_21_tray_150\024868_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999991655349731
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019712_2026_04_03_rutile_150\019713_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9999979734420776
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018962_2026_04_02_monazite-bra_150\019027_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999946355819702
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018962_2026_04_02_monazite-bra_150\019035_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.999962329864502
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022862_2026_04_14_zircon_150\022954_2026_04_14_zircon.jpg,zircon,zircon,7,7,1,0.9999792575836182
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022712_2026_04_13_zircon_150\022795_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9999945163726807
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020312_2026_04_07_feldspar_150\020418_2026_04_07_feldspar.jpg,feldspar,quartz,0,4,0,0.6617695093154907
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021962_2026_04_13_zircon_150\022055_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.999992847442627
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021962_2026_04_13_zircon_150\022030_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9999338388442993
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019712_2026_04_03_rutile_150\019712_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9999797344207764
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021812_2026_04_10_quartz_150\021870_2026_04_10_quartz.jpg,quartz,quartz,4,4,1,0.8282597661018372
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024512_2026_04_16_garnet_150\024595_2026_04_16_garnet.jpg,garnet,garnet,1,1,1,0.9999793767929077
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020762_2026_04_08_feldspar_150\020889_2026_04_08_feldspar.jpg,feldspar,feldspar,0,0,1,0.9462444186210632
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023462_2026_04_14_nephe_150\023491_2026_04_14_nephe.jpg,nephe,nephe,3,3,1,0.9993453621864319
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021662_2026_04_09_quartz_150\021693_2026_04_09_quartz.jpg,quartz,quartz,4,4,1,0.9625095129013062
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022412_2026_04_13_zircon_150\022547_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9944861531257629
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022562_2026_04_13_zircon_150\022618_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9999995231628418
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021962_2026_04_13_zircon_150\022068_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,1.0
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024962_2026_04_21_tray_150\025062_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999997615814209
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024512_2026_04_16_garnet_150\024586_2026_04_16_garnet.jpg,garnet,garnet,1,1,1,0.9999611377716064
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022562_2026_04_13_zircon_150\022576_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.999569833278656
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020612_2026_04_07_feldspar_150\020699_2026_04_07_feldspar.jpg,feldspar,feldspar,0,0,1,0.9996883869171143
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024362_2026_04_16_garnet_150\024379_2026_04_16_garnet.jpg,garnet,garnet,1,1,1,0.9998444318771362
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021062_2026_04_08_quartz_150\021129_2026_04_08_quartz.jpg,quartz,feldspar,4,0,0,0.9887634515762329
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021212_2026_04_08_quartz_150\021288_2026_04_08_quartz.jpg,quartz,quartz,4,4,1,0.9996869564056396
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021362_2026_04_08_quartz_150\021506_2026_04_08_quartz.jpg,quartz,quartz,4,4,1,0.7018023133277893
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023912_2026_04_15_garnet_150\023973_2026_04_15_garnet.jpg,garnet,garnet,1,1,1,0.9999964237213135
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\017762_2026_04_01_rutile_150\017769_2026_04_01_rutile.jpg,rutile,rutile,5,5,1,0.9993608593940735
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023762_2026_04_15_nephe_150\023902_2026_04_15_nephe.jpg,nephe,nephe,3,3,1,0.9877424240112305
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023312_2026_04_14_nephe_150\023449_2026_04_14_nephe.jpg,nephe,nephe,3,3,1,0.9982714653015137
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021362_2026_04_08_quartz_150\021393_2026_04_08_quartz.jpg,quartz,quartz,4,4,1,0.9662213325500488
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\025562_2026_04_22_tray_150\025584_2026_04_22_tray.jpg,tray,tray,6,6,1,0.9861268997192383
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019562_2026_04_03_rutile_150\019691_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9971374273300171
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020312_2026_04_07_feldspar_150\020346_2026_04_07_feldspar.jpg,feldspar,feldspar,0,0,1,0.999862790107727
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023612_2026_04_15_nephe_150\023696_2026_04_15_nephe.jpg,nephe,nephe,3,3,1,0.9996919631958008
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024662_2026_04_21_tray_150\024720_2026_04_21_tray.jpg,tray,tray,6,6,1,1.0
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024062_2026_04_15_garnet_150\024161_2026_04_15_garnet.jpg,garnet,garnet,1,1,1,0.9999996423721313
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019262_2026_04_03_rutile_150\019334_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9999759197235107
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\025562_2026_04_22_tray_150\025669_2026_04_22_tray.jpg,tray,tray,6,6,1,0.9999995231628418
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019112_2026_04_02_monazite-bra_150\019250_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9995948672294617
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024512_2026_04_16_garnet_150\024648_2026_04_16_garnet.jpg,garnet,garnet,1,1,1,0.9999361038208008
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024512_2026_04_16_garnet_150\024642_2026_04_16_garnet.jpg,garnet,garnet,1,1,1,0.9999940395355225
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021962_2026_04_13_zircon_150\022107_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9902825355529785
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022412_2026_04_13_zircon_150\022459_2026_04_13_zircon.jpg,zircon,zircon,7,7,1,0.9999980926513672
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021062_2026_04_08_quartz_150\021123_2026_04_08_quartz.jpg,quartz,feldspar,4,0,0,0.9980981945991516
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024212_2026_04_15_garnet_150\024249_2026_04_15_garnet.jpg,garnet,garnet,1,1,1,0.9999946355819702
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023012_2026_04_14_nephe_150\023067_2026_04_14_nephe.jpg,nephe,nephe,3,3,1,0.9999366998672485
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019562_2026_04_03_rutile_150\019567_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9999686479568481
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023612_2026_04_15_nephe_150\023716_2026_04_15_nephe.jpg,nephe,nephe,3,3,1,0.9997608065605164
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023912_2026_04_15_garnet_150\023919_2026_04_15_garnet.jpg,garnet,garnet,1,1,1,0.9877176284790039
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019712_2026_04_03_rutile_150\019730_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9999880790710449
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021812_2026_04_10_quartz_150\021913_2026_04_10_quartz.jpg,quartz,quartz,4,4,1,0.9999191761016846
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\021662_2026_04_09_quartz_150\021787_2026_04_09_quartz.jpg,quartz,quartz,4,4,1,0.9972865581512451
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\024662_2026_04_21_tray_150\024790_2026_04_21_tray.jpg,tray,tray,6,6,1,0.9999997615814209
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023012_2026_04_14_nephe_150\023146_2026_04_14_nephe.jpg,nephe,nephe,3,3,1,0.9965671300888062
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\019562_2026_04_03_rutile_150\019671_2026_04_03_rutile.jpg,rutile,rutile,5,5,1,0.9993313550949097
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\020462_2026_04_07_feldspar_150\020468_2026_04_07_feldspar.jpg,feldspar,feldspar,0,0,1,0.9997497200965881
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023912_2026_04_15_garnet_150\023993_2026_04_15_garnet.jpg,garnet,garnet,1,1,1,0.9999567270278931
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\018812_2026_04_02_monazite-bra_150\018892_2026_04_02_monazite-bra.jpg,monazite-bra,monazite-bra,2,2,1,0.9999490976333618
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\022862_2026_04_14_zircon_150\022939_2026_04_14_zircon.jpg,zircon,zircon,7,7,1,0.9991154074668884
C:\Users\phuynh\Projects\robotray-main\robotray_v2\sample_outputs_v2\023012_2026_04_14_nephe_150\023142_2026_04_14_nephe.jpg,nephe,nephe,3,3,1,0.9999573230743408
